subject_id	subject_label	predicate_id	predicate_modifier	object_id	object_label	mapping_justification	author_id	confidence	mapping_tool	license	mapping_set_title	mapping_set_version	mapping_set_id
MESH:D008713	Methimazole	skos:exactMatch		CHEBI:50673	methimazole	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008714	Methiocarb	skos:exactMatch		CHEBI:38508	methiocarb	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008719	Methiothepin	skos:exactMatch		CHEBI:64203	methiothepin	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008720	Methisazone	skos:exactMatch		CHEBI:134952	metisazone	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008721	Methocarbamol	skos:exactMatch		CHEBI:6832	methocarbamol	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008723	Methohexital	skos:exactMatch		CHEBI:102216	methohexital	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008724	Methomyl	skos:exactMatch		CHEBI:6835	methomyl	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008726	Methoprene	skos:exactMatch		CHEBI:34839	methoprene	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008728	Methotrimeprazine	skos:exactMatch		CHEBI:6838	methotrimeprazine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008729	Methoxamine	skos:exactMatch		CHEBI:6839	methoxamine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008730	Methoxsalen	skos:exactMatch		CHEBI:18358	methoxsalen	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008731	Methoxychlor	skos:exactMatch		CHEBI:6842	methoxychlor	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008733	Methoxyflurane	skos:exactMatch		CHEBI:6843	methoxyflurane	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008735	5-Methoxytryptamine	skos:exactMatch		CHEBI:2089	O-methylserotonin	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008736	Methyclothiazide	skos:exactMatch		CHEBI:6847	Methyclothiazide	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008737	Methyl Chloride	skos:exactMatch		CHEBI:36014	chloromethane	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008739	Methyl Green	skos:exactMatch		CHEBI:87649	methyl green	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008741	Methyl Methanesulfonate	skos:exactMatch		CHEBI:25255	methyl methanesulfonate	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008743	Methyl Parathion	skos:exactMatch		CHEBI:38746	parathion-methyl	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008744	Methylamines	skos:exactMatch		CHEBI:25274	methylamines	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008746	Methylazoxymethanol Acetate	skos:exactMatch		CHEBI:82341	Methylazoxymethanol acetate	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008747	Methylcellulose	skos:exactMatch		CHEBI:53448	methyl cellulose	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008748	Methylcholanthrene	skos:exactMatch		CHEBI:34342	3-methylcholanthrene	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008749	Methyldimethylaminoazobenzene	skos:exactMatch		CHEBI:76329	3-methyl-4'-dimethylaminoazobenzene	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008750	Methyldopa	skos:exactMatch		CHEBI:61058	alpha-methyl-L-dopa	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008751	Methylene Blue	skos:exactMatch		CHEBI:6872	methylene blue	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008752	Methylene Chloride	skos:exactMatch		CHEBI:15767	dichloromethane	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008753	Methylenebis(chloroaniline)	skos:exactMatch		CHEBI:28124	4,4'-methylene-bis-(2-chloroaniline)	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008755	Methylergonovine	skos:exactMatch		CHEBI:6874	Methylergonovine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008756	Methylgalactosides	skos:exactMatch		CHEBI:60982	methyl galactoside	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008759	Methylglycosides	skos:exactMatch		CHEBI:25302	methyl glycoside	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008760	Methylguanidine	skos:exactMatch		CHEBI:16628	methylguanidine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008762	Methylhistidines	skos:exactMatch		CHEBI:137682	methylhistidine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008767	Methylmercury Compounds	skos:exactMatch		CHEBI:25322	methylmercury compound	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008769	Methylnitronitrosoguanidine	skos:exactMatch		CHEBI:21759	N-methyl-N'-nitro-N-nitrosoguanidine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008770	Methylnitrosourea	skos:exactMatch		CHEBI:50102	N-methyl-N-nitrosourea	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008771	Nordefrin	skos:exactMatch		CHEBI:141146	alpha-methylnoradrenaline	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008773	Methylphenazonium Methosulfate	skos:exactMatch		CHEBI:8055	5-methylphenazinium methyl sulfate	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008778	Methylthioinosine	skos:exactMatch		CHEBI:44081	6-methylthioinosine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008779	Methylthiouracil	skos:exactMatch		CHEBI:82346	Methylthiouracil	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008784	Methysergide	skos:exactMatch		CHEBI:584020	methysergide	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008785	Metiamide	skos:exactMatch		CHEBI:6896	Metiamide	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008788	Metolazone	skos:exactMatch		CHEBI:64354	metolazone	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008793	Metrizamide	skos:exactMatch		CHEBI:31841	Metrizamide	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008797	Metyrapone	skos:exactMatch		CHEBI:44241	metyrapone	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008799	Mevinphos	skos:exactMatch		CHEBI:38725	mevinphos	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008801	Mexiletine	skos:exactMatch		CHEBI:6916	mexiletine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008802	Mezlocillin	skos:exactMatch		CHEBI:6919	mezlocillin	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008803	Mianserin	skos:exactMatch		CHEBI:51137	mianserin	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008825	Miconazole	skos:exactMatch		CHEBI:6923	miconazole	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008879	Midodrine	skos:exactMatch		CHEBI:6933	midodrine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008901	Mineralocorticoids	skos:exactMatch		CHEBI:25354	mineralocorticoid	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008903	Minerals	skos:exactMatch		CHEBI:46662	mineral	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008914	Minoxidil	skos:exactMatch		CHEBI:6942	minoxidil	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008916	Miotics	skos:exactMatch		CHEBI:51068	miotic	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008917	Mirex	skos:exactMatch		CHEBI:34852	mirex	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D008926	Plicamycin	skos:exactMatch		CHEBI:31856	mithramycin	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
