subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	author_id	confidence	mapping_tool
MESH:D010545	peroxide	skos:exactMatch	CHEBI:44785	Peroxides	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C004717	Diacetylmonoxime	skos:exactMatch	CHEBI:4480	diacetylmonoxime	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C037145	2-O-acetyl-1-O-hexadecyl-sn-glycero-3-phosphocholine	skos:exactMatch	CHEBI:44811	1-hexadecyl-2-acetyl-glycero-3-phosphocholine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C121358	4-phenylbutylamine	skos:exactMatch	CHEBI:44814	4-phenylbutylamine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C504849	4-hydroxy-1,2,5-oxadiazole-3-carboxylic acid	skos:exactMatch	CHEBI:44828	4-hydroxy-1,2,5-oxadiazole-3-carboxylic acid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C492818	2-amino-6-(hydroxymethyl)-7,8-dihydropteridin-4-one	skos:exactMatch	CHEBI:44841	6-hydroxymethyl-7,8-dihydropterin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C508630	propane-1,3-dithiol	skos:exactMatch	CHEBI:44864	1,3-propanedithiol	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C016040	peridinin	skos:exactMatch	CHEBI:44882	peridinin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C024999	pentan-1-ol	skos:exactMatch	CHEBI:44884	n-pentanol	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C038491	Diallyl sulfide	skos:exactMatch	CHEBI:4489	allyl sulfide	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C406457	pheophytin a	skos:exactMatch	CHEBI:44898	phaeophytin a	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C010686	phenylboronic acid	skos:exactMatch	CHEBI:44923	benzeneboronic acid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C025205	1,10-phenanthroline	skos:exactMatch	CHEBI:44975	1,10-phenanthroline	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C097930	3-hydroxypropyl dihydrogen phosphate	skos:exactMatch	CHEBI:44981	3-hydroxypropane-1-phosphate	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C002978	Dichloroacetylene	skos:exactMatch	CHEBI:4503	dichloroacetylene	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C061542	Diclobutrazol	skos:exactMatch	CHEBI:4506	diclobutrazol	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C044986	(4S,10Z,16R)-phycourobilin	skos:exactMatch	CHEBI:45097	phycourobilin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C526232	PHYCOVIOLOBILIN	skos:exactMatch	CHEBI:45101	phycoviolobilin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C034376	2-isobutyl-3-methoxypyrazine	skos:exactMatch	CHEBI:45113	2-isobutyl-3-methoxypyrazine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C026398	Dictamnine	skos:exactMatch	CHEBI:4512	dictamnine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C050164	phorbol 13-acetate	skos:exactMatch	CHEBI:45127	phorbol 13-monoacetate	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C032627	methylphosphonic acid	skos:exactMatch	CHEBI:45129	methylphosphonic acid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C005566	pivalic acid	skos:exactMatch	CHEBI:45133	pivalic acid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C436408	pyroquilon	skos:exactMatch	CHEBI:45141	pyroquilon	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C012018	pyromellitic acid	skos:exactMatch	CHEBI:45165	pyromellitic acid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C070961	diethofencarb	skos:exactMatch	CHEBI:4520	diethofencarb	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C042218	quinoxaline-2-carboxylic acid	skos:exactMatch	CHEBI:45245	quinoxaline-2-carboxylic acid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C007932	hexadecane	skos:exactMatch	CHEBI:45296	n-hexadecane	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C018421	rifapentine	skos:exactMatch	CHEBI:45304	rifapentine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C004955	diethylstilbestrol diphosphate	skos:exactMatch	CHEBI:4532	fosfestrol	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C100010	difenoxin	skos:exactMatch	CHEBI:4534	difenoxin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C008890	phosphoramidon	skos:exactMatch	CHEBI:45353	phosphoramidon	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C047225	difloxacin	skos:exactMatch	CHEBI:4537	difloxacin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C012162	N-acetyl-L-serine	skos:exactMatch	CHEBI:45441	N-acetylserine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C009174	ribavirin 5'-monophosphate	skos:exactMatch	CHEBI:45490	ribavirin-5'-phosphate	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C030250	11alpha-hydroxyprogesterone hemisuccinate	skos:exactMatch	CHEBI:45496	progesterone 11-hemisuccinate	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C452802	dihydroanhydropodorhizol	skos:exactMatch	CHEBI:4553	yatein	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C053081	sucrose octasulfate	skos:exactMatch	CHEBI:45560	sucrose octasulfate	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C100417	5-hydroxypentanoic acid	skos:exactMatch	CHEBI:45564	5-hydroxyvaleric acid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C000978	7,8-dihydropteroic acid	skos:exactMatch	CHEBI:4581	dihydropteroate	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C066099	N-octanoylsphingosine	skos:exactMatch	CHEBI:45815	2,3-N-octanoylsphingosine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C009405	tetrabutylammonium	skos:exactMatch	CHEBI:45825	tetrabutylammonium	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C022810	estriol 3-O-(beta-D-glucuronide)	skos:exactMatch	CHEBI:45869	estriol 3-glucuronide	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C072829	triethyl phosphate	skos:exactMatch	CHEBI:45927	tetraethylpyrazine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C027917	tetramethylammonium	skos:exactMatch	CHEBI:46020	tetramethylammonium	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C046889	2,4,6-trinitrotoluene	skos:exactMatch	CHEBI:46053	tritol	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C024629	Dimethyl phthalate	skos:exactMatch	CHEBI:4609	dimethyl phthalate	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C035068	thiolactomycin	skos:exactMatch	CHEBI:46116	thiolactomycin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C054170	Dimethyl trisulfide	skos:exactMatch	CHEBI:4614	dimethyl trisulfide	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C518845	(Z)-octadec-11-enyl acetate	skos:exactMatch	CHEBI:46274	11-cis-vaccenyl acetate	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C043546	Diospyrin	skos:exactMatch	CHEBI:4633	diospyrin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C004858	diphenidol	skos:exactMatch	CHEBI:4638	diphenidol	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C010130	Diphyllin	skos:exactMatch	CHEBI:4645	diphyllin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C015173	dipivefrin	skos:exactMatch	CHEBI:4646	dipivefrin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C000618837	methyl vanillate	skos:exactMatch	CHEBI:46477	methyl vanillate	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C028765	hop-22(29)-ene	skos:exactMatch	CHEBI:4648	diploptene	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C045951	tungstate	skos:exactMatch	CHEBI:46502	tungstate	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C066436	zardaverine	skos:exactMatch	CHEBI:46548	zardaverine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C097944	4-(2-AMINOETHYL)BENZENESULFONAMIDE	skos:exactMatch	CHEBI:46565	4-(2-aminoethyl)benzenesulfonamide	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C467591	wybutosine	skos:exactMatch	CHEBI:46574	wybutosine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C018086	isobutyl nitrite	skos:exactMatch	CHEBI:46643	isobutyl nitrite	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C040507	isobutanol	skos:exactMatch	CHEBI:46645	isobutyl alcohol	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C017417	hydroxypyruvaldehyde	skos:exactMatch	CHEBI:46660	hydroxypyruvaldehyde	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C000266	D-arabinosone	skos:exactMatch	CHEBI:46673	arabinosone	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C046240	lizardite	skos:exactMatch	CHEBI:46674	lizardite	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C005846	tremolite asbestos	skos:exactMatch	CHEBI:46676	tremolite	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C046455	reserpic acid	skos:exactMatch	CHEBI:46690	reserpic acid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C118531	pyrazolopyridine	skos:exactMatch	CHEBI:46699	pyrazolopyridine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C515287	(1E,4S,5E,7R)-germacra-1(10),5-dien-11-ol	skos:exactMatch	CHEBI:46734	germacradienol	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C036836	dodecanedioic acid	skos:exactMatch	CHEBI:4676	dodecanedioic acid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C059708	tat-BP	skos:exactMatch	CHEBI:46763	tracheal cytotoxin, Bordetella pertussis	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C476323	1beta-methylcarbapenem	skos:exactMatch	CHEBI:46764	1 beta-methylcarbapenem	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C007391	diglyme	skos:exactMatch	CHEBI:46784	diglyme	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C021296	2-ethoxyethanol	skos:exactMatch	CHEBI:46788	2-ethoxyethanol	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C005219	2-methoxyethanol	skos:exactMatch	CHEBI:46790	methyl cellosolve	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C090819	pentafluorobenzoic acid	skos:exactMatch	CHEBI:46796	pentafluorobenzoic acid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C583463	1,3,4-oxadiazoles	skos:exactMatch	CHEBI:46810	1,3,4-oxadiazole	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C000598663	cinchomeronic acid	skos:exactMatch	CHEBI:46860	3,4-pyridinedicarboxylic acid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C546051	dinicotinic acid	skos:exactMatch	CHEBI:46875	3,5-pyridinedicarboxylic acid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C475536	silanediol	skos:exactMatch	CHEBI:46888	silanediol	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C000619660	imidazopyridine	skos:exactMatch	CHEBI:46908	imidazopyridine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C011566	vinyl acetate	skos:exactMatch	CHEBI:46916	vinyl acetate	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C012906	dihydrocapsaicin	skos:exactMatch	CHEBI:46932	dihydrocapsaicin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C012647	QX-314	skos:exactMatch	CHEBI:46937	QX-314	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C009131	zebularine	skos:exactMatch	CHEBI:46938	pyrimidin-2-one beta-ribofuranoside	semapv:LexicalMatching		0.9	https://github.com/indralab/panacea_indra/blob/master/panacea_indra/make_ctd_tests.py
MESH:C553737	cyclobutenone	skos:exactMatch	CHEBI:46944	cyclobutenone	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C012491	phytosphingosine	skos:exactMatch	CHEBI:46961	phytosphingosine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C000617287	tetrahydrofuranol	skos:exactMatch	CHEBI:47017	tetrahydrofuranol	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C534209	[8]annulene	skos:exactMatch	CHEBI:47034	1,3,5,7-cyclooctatetraene	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C042735	Dothistromin	skos:exactMatch	CHEBI:4704	dothistromin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C030683	2-chlorophenol	skos:exactMatch	CHEBI:47083	2-chlorophenol	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C118559	1-bromopropane	skos:exactMatch	CHEBI:47105	1-bromopropane	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C029718	(3-chloro-4-hydroxyphenyl)acetic acid	skos:exactMatch	CHEBI:47106	3-chloro-4-hydroxyphenylacetic acid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C110636	GW 2433	skos:exactMatch	CHEBI:47112	GW 2433	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C003060	pentachlorobenzene	skos:exactMatch	CHEBI:47136	pentachlorobenzene	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C064874	DuP 697	skos:exactMatch	CHEBI:4720	DuP 697	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C006633	arsane	skos:exactMatch	CHEBI:47217	arsine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C474009	Dunnione	skos:exactMatch	CHEBI:4723	dunnione	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C037311	bromoethane	skos:exactMatch	CHEBI:47232	bromoethane	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C100063	dyclonine	skos:exactMatch	CHEBI:4724	dyclonine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C087127	BALHIMYCIN	skos:exactMatch	CHEBI:47250	balhimycin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C061229	Dynemicin A	skos:exactMatch	CHEBI:4726	dynemicin A	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C006260	clorobiocin	skos:exactMatch	CHEBI:47302	clorobiocin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C055504	2-chloro-2',3'-dideoxyadenosine	skos:exactMatch	CHEBI:47309	2-chloro-2',3'-dideoxyadenosine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C058815	N-(2-aminoethyl)-5-chloroisoquinoline-8-sulfonamide	skos:exactMatch	CHEBI:47322	N-(2-aminoethyl)-5-chloroisoquinoline-8-sulfonamide	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C489414	N-ethylphenylacetamide	skos:exactMatch	CHEBI:4737	N-ethylphenylacetamide	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C016422	Eburnamonine	skos:exactMatch	CHEBI:4740	eburnamonine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C051603	furosemide	skos:exactMatch	CHEBI:47426	4-chloro-N-(2-furylmethyl)-5-sulfamoylanthranilic acid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C000615871	Echimidine	skos:exactMatch	CHEBI:4744	echimidine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C515233	saracatinib	skos:exactMatch	CHEBI:47458	saracatinib	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C000614164	echinenone	skos:exactMatch	CHEBI:4746	aphanin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C022999	Echinocystic acid	skos:exactMatch	CHEBI:4747	echinocystic acid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C007574	Echinopsine	skos:exactMatch	CHEBI:4749	echinopsine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C001133	Echitamine	skos:exactMatch	CHEBI:4751	echitamine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C531056	4,5,6,7-tetrachloro-2-benzofuran-1(3H)-one	skos:exactMatch	CHEBI:47617	4,5,6,7-tetrachlorophthalide	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C004554	2,4,6-tribromophenol	skos:exactMatch	CHEBI:47696	2,4,6-tribromophenol	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C405354	4,5,6,7-TETRABROMOBENZOTRIAZOLE	skos:exactMatch	CHEBI:47697	4,5,6,7-tetrabromobenzotriazole	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C002135	Elemicin	skos:exactMatch	CHEBI:4771	elemicin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C446043	vancomycin aglycone	skos:exactMatch	CHEBI:47724	aglucovancomycin B	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C074996	5-\{5-[2-chloro-4-(4,5-dihydro-1,3-oxazol-2-yl)phenoxy]pentyl\}-3-methylisoxazole	skos:exactMatch	CHEBI:47727	WIN 53338	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C045728	Elephantopin	skos:exactMatch	CHEBI:4773	elephantopin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C415044	Eleutherin	skos:exactMatch	CHEBI:4774	eleutherin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C034192	ellipticine	skos:exactMatch	CHEBI:4776	ellipticine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C007586	Elymoclavine	skos:exactMatch	CHEBI:4777	elymoclavine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C508873	phytantriol	skos:exactMatch	CHEBI:47770	3,7,11,15-tetramethyl-1,2,3-hexadecanetriol	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C010945	embelin	skos:exactMatch	CHEBI:4778	embelin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C527817	5H-dibenzo[b,f]azepine	skos:exactMatch	CHEBI:47802	dibenzazepine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C016766	sulforaphane	skos:exactMatch	CHEBI:47807	sulforafan	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C007985	N(delta)-hydroxy-L-arginine	skos:exactMatch	CHEBI:47817	N(5)-hydroxy-L-arginine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C021640	calcitroic acid	skos:exactMatch	CHEBI:47828	calcitroic acid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C012356	gamma-hydroxyarginine	skos:exactMatch	CHEBI:47829	gamma-hydroxyarginine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C544154	acetonitrile oxide	skos:exactMatch	CHEBI:47841	acetonitrile oxide	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C438055	dithiane	skos:exactMatch	CHEBI:47843	dithiane	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C012947	1,3-dithiane	skos:exactMatch	CHEBI:47845	1,3-dithiane	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C102075	difluoromethane	skos:exactMatch	CHEBI:47855	difluoromethane	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C108217	citronellal	skos:exactMatch	CHEBI:47856	citronellal	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C056622	Enalkiren	skos:exactMatch	CHEBI:4787	enalkiren	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C118653	(methylthio)acetic acid	skos:exactMatch	CHEBI:47870	(methylthio)acetic acid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C016569	5-methyl-2'-deoxycytidine	skos:exactMatch	CHEBI:47876	5-methyldeoxycytidine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C093533	Encelin	skos:exactMatch	CHEBI:4790	encelin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C095558	beta-D-glucosyl-(1->4)-aldehydo-D-mannose	skos:exactMatch	CHEBI:47939	4-glucopyranosylmannose	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:D013854	thiocarboxamide	skos:exactMatch	CHEBI:47956	Thioamides	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:D018722	nicotinic acetylcholine receptor agonist	skos:exactMatch	CHEBI:47958	Nicotinic Agonists	semapv:LexicalMatching		0.9	https://github.com/indralab/panacea_indra/blob/master/panacea_indra/make_ctd_tests.py
MESH:C486837	aurone	skos:exactMatch	CHEBI:47964	aurone	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C031651	N-acetylmuramic acid	skos:exactMatch	CHEBI:47965	N-acetylmuramic acid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C000591102	ketenimine	skos:exactMatch	CHEBI:48004	ketenimine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C477371	locked nucleic acid	skos:exactMatch	CHEBI:48010	locked nucleic acid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C082748	epibatidine	skos:exactMatch	CHEBI:4803	epibatidine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C060578	Epicainide	skos:exactMatch	CHEBI:4804	epicainide	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C078588	microcystin	skos:exactMatch	CHEBI:48041	microcystin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C504698	salinosporamide B	skos:exactMatch	CHEBI:48047	salinosporamide B	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C504699	salinosporamide C	skos:exactMatch	CHEBI:48048	salinosporamide C	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C430852	cyclohepta-2,4,6-trienylium	skos:exactMatch	CHEBI:48079	tropylium	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C109476	epoxiconazole	skos:exactMatch	CHEBI:4811	epoxiconazole	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
