# curie_map:
#   APO: http://purl.obolibrary.org/obo/APO_
#   DDPHENO: http://purl.obolibrary.org/obo/DDPHENO_
#   FBcv: http://purl.obolibrary.org/obo/FBcv_
#   FYPO: http://purl.obolibrary.org/obo/FYPO_
#   HP: http://purl.obolibrary.org/obo/HP_
#   MP: http://purl.obolibrary.org/obo/MP_
#   PHIPO: http://purl.obolibrary.org/obo/PHIPO_
#   PLANP: http://purl.obolibrary.org/obo/PLANP_
#   WBPhenotype: http://purl.obolibrary.org/obo/WBPhenotype_
#   XPO: http://purl.obolibrary.org/obo/XPO_
#   ZP: http://purl.obolibrary.org/obo/ZP_
#   obo: http://purl.obolibrary.org/obo/
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_set_description: A manual matching pipeline maintained by the Monarch Initiative.
# mapping_set_id: http://w3id.org/sssom/commons/monarch/upheno-lexical-oak.sssom.tsv
# object_source: obo:mp
# subject_source: obo:hp
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	subject_source	object_source
MP:0001870	salivary gland inflammation (MPO)	skos:exactMatch	HP:0031281	Sialadenitis (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001872	sinus inflammation (MPO)	skos:exactMatch	HP:0000246	Sinusitis (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001873	stomach inflammation (MPO)	skos:exactMatch	HP:0005263	Gastritis (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001874	acanthosis (MPO)	skos:exactMatch	HP:0025092	Epidermal acanthosis (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001875	testis inflammation (MPO)	skos:exactMatch	HP:0100796	Orchitis (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001876	decreased inflammatory response (MPO)	skos:exactMatch	HP:0012648	Decreased inflammatory response (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001879	abnormal lymphatic vessel morphology (MPO)	skos:exactMatch	HP:0100766	Abnormal lymphatic vessel morphology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001879	abnormal lymphatic vessel morphology (MPO)	skos:exactMatch	XPO:0102554	abnormal lymph vessel morphology (XPO)	semapv:LexicalMatching	obo:mp	obo:xpo
MP:0001881	abnormal mammary gland physiology (MPO)	skos:exactMatch	HP:0031094	Abnormal breast physiology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001890	anencephaly (MPO)	skos:exactMatch	HP:0002323	Anencephaly (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001891	hydrocephaly (MPO)	skos:exactMatch	HP:0000238	Hydrocephalus (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001893	non-obstructive hydrocephaly (MPO)	skos:exactMatch	HP:0001334	Communicating hydrocephalus (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001915	intracranial hemorrhage (MPO)	skos:exactMatch	HP:0002170	Intracranial hemorrhage (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001916	intracerebral hemorrhage (MPO)	skos:exactMatch	HP:0001342	Cerebral hemorrhage (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001917	intraventricular hemorrhage (MPO)	skos:exactMatch	HP:0030746	Intraventricular hemorrhage (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001919	abnormal reproductive system physiology (MPO)	skos:exactMatch	WBPhenotype:0000613	reproductive system physiology variant (WBP)	semapv:LexicalMatching	obo:mp	obo:wbphenotype
MP:0001921	reduced fertility (MPO)	skos:exactMatch	FBcv:0000365	semi-sterile (DPO)	semapv:LexicalMatching	obo:mp	obo:fbcv
MP:0001924	infertility (MPO)	skos:exactMatch	APO:0000045	sterile (APO)	semapv:LexicalMatching	obo:mp	obo:apo
MP:0001924	infertility (MPO)	skos:exactMatch	FYPO:0000280	sterile (FYPO)	semapv:LexicalMatching	obo:mp	obo:fypo
MP:0001924	infertility (MPO)	skos:exactMatch	HP:0000789	Infertility (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001925	male infertility (MPO)	skos:exactMatch	HP:0003251	Male infertility (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001925	male infertility (MPO)	skos:exactMatch	WBPhenotype:0000692	male sterile (WBP)	semapv:LexicalMatching	obo:mp	obo:wbphenotype
MP:0001926	female infertility (MPO)	skos:exactMatch	FBcv:0000366	female sterile (DPO)	semapv:LexicalMatching	obo:mp	obo:fbcv
MP:0001926	female infertility (MPO)	skos:exactMatch	HP:0008222	Female infertility (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001928	abnormal ovulation (MPO)	skos:exactMatch	WBPhenotype:0000666	ovulation variant (WBP)	semapv:LexicalMatching	obo:mp	obo:wbphenotype
MP:0001929	abnormal gametogenesis (MPO)	skos:exactMatch	WBPhenotype:0000774	gametogenesis variant (WBP)	semapv:LexicalMatching	obo:mp	obo:wbphenotype
MP:0001930	abnormal meiosis (MPO)	skos:exactMatch	FYPO:0000051	abnormal meiosis (FYPO)	semapv:LexicalMatching	obo:mp	obo:fypo
MP:0001931	abnormal oogenesis (MPO)	skos:exactMatch	WBPhenotype:0000186	oogenesis variant (WBP)	semapv:LexicalMatching	obo:mp	obo:wbphenotype
MP:0001940	testis hypoplasia (MPO)	skos:exactMatch	HP:0008734	Decreased testicular size (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001943	abnormal respiration (MPO)	skos:exactMatch	MP:0002133	abnormal respiratory system physiology (MPO)	semapv:LexicalMatching	obo:mp	obo:mp
MP:0001943	abnormal respiration (MPO)	skos:exactMatch	HP:0002795	Abnormal respiratory system physiology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001944	abnormal pancreas morphology (MPO)	skos:exactMatch	ZP:0002010	pancreas morphology, abnormal (ZPO)	semapv:LexicalMatching	obo:mp	obo:zp
MP:0001944	abnormal pancreas morphology (MPO)	skos:exactMatch	HP:0005232	Pancreatic dysplasia (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001944	abnormal pancreas morphology (MPO)	skos:exactMatch	HP:0012090	Abnormal pancreas morphology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001945	bronchoconstriction (MPO)	skos:exactMatch	HP:4000007	Bronchoconstriction (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001947	abnormal mucociliary clearance (MPO)	skos:exactMatch	HP:0031602	Abnormal mucociliary clearance (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001948	vesicoureteral reflux (MPO)	skos:exactMatch	HP:0000076	Vesicoureteral reflux (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001952	increased airway responsiveness (MPO)	skos:exactMatch	HP:0032933	Airway hyperresponsiveness (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001953	respiratory failure (MPO)	skos:exactMatch	HP:0002878	Respiratory failure (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001954	respiratory distress (MPO)	skos:exactMatch	HP:0002098	Respiratory distress (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001956	hypopnea (MPO)	skos:exactMatch	HP:0040213	Hypopnea (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001957	apnea (MPO)	skos:exactMatch	HP:0002104	Apnea (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001958	emphysema (MPO)	skos:exactMatch	HP:0002097	Emphysema (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001961	abnormal reflex (MPO)	skos:exactMatch	HP:0031826	Abnormal reflex (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001963	abnormal hearing physiology (MPO)	skos:exactMatch	FBcv:0000407	abnormal auditory perception (DPO)	semapv:LexicalMatching	obo:mp	obo:fbcv
MP:0001967	deafness (MPO)	skos:exactMatch	HP:0000365	Hearing impairment (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0001999	photosensitivity (MPO)	skos:exactMatch	HP:0000992	Cutaneous photosensitivity (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002001	blindness (MPO)	skos:exactMatch	HP:0000618	Blindness (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002006	neoplasm (MPO)	skos:exactMatch	HP:0002664	Neoplasm (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002013	increased pilomatricoma incidence (MPO)	skos:exactMatch	HP:0030434	Pilomatrixoma (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002016	ovary cyst (MPO)	skos:exactMatch	HP:0000138	Ovarian cyst (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002035	increased leiomyosarcoma incidence (MPO)	skos:exactMatch	HP:0100243	Leiomyosarcoma (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002036	increased rhabdomyosarcoma incidence (MPO)	skos:exactMatch	HP:0002859	Rhabdomyosarcoma (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002060	abnormal skin morphology (MPO)	skos:exactMatch	HP:0011121	Abnormality of skin morphology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002062	abnormal associative learning (MPO)	skos:exactMatch	WBPhenotype:0001780	associative learning variant (WBP)	semapv:LexicalMatching	obo:mp	obo:wbphenotype
MP:0002064	seizures (MPO)	skos:exactMatch	HP:0001250	Seizure (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002065	abnormal fear/anxiety-related behavior (MPO)	skos:exactMatch	HP:0100852	Abnormal fear/anxiety-related behavior (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002069	abnormal consumption behavior (MPO)	skos:exactMatch	HP:0040202	Abnormal consumption behavior (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002078	abnormal glucose homeostasis (MPO)	skos:exactMatch	HP:0011014	Abnormal glucose homeostasis (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002079	increased circulating insulin level (MPO)	skos:exactMatch	HP:0000842	Hyperinsulinemia (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002092	abnormal eye morphology (MPO)	skos:exactMatch	HP:0012372	Abnormal eye morphology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002095	abnormal skin pigmentation (MPO)	skos:exactMatch	HP:0001000	Abnormality of skin pigmentation (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002095	abnormal skin pigmentation (MPO)	skos:exactMatch	WBPhenotype:0000521	pigmentation phenotype (WBP)	semapv:LexicalMatching	obo:mp	obo:wbphenotype
MP:0002100	abnormal tooth morphology (MPO)	skos:exactMatch	XPO:0101816	abnormal tooth morphology (XPO)	semapv:LexicalMatching	obo:mp	obo:xpo
MP:0002102	abnormal ear morphology (MPO)	skos:exactMatch	HP:0031703	Abnormal ear morphology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002106	abnormal muscle physiology (MPO)	skos:exactMatch	HP:0011804	Abnormal muscle physiology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002108	abnormal muscle morphology (MPO)	skos:exactMatch	ZP:0005734	muscle morphology, abnormal (ZPO)	semapv:LexicalMatching	obo:mp	obo:zp
MP:0002108	abnormal muscle morphology (MPO)	skos:exactMatch	XPO:0101732	abnormal muscle morphology (XPO)	semapv:LexicalMatching	obo:mp	obo:xpo
MP:0002109	abnormal limb morphology (MPO)	skos:exactMatch	XPO:0102018	abnormal limb morphology (XPO)	semapv:LexicalMatching	obo:mp	obo:xpo
MP:0002110	abnormal digit morphology (MPO)	skos:exactMatch	XPO:0101810	abnormal digit morphology (XPO)	semapv:LexicalMatching	obo:mp	obo:xpo
MP:0002110	abnormal digit morphology (MPO)	skos:exactMatch	HP:0011297	Abnormal digit morphology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002111	abnormal tail morphology (MPO)	skos:exactMatch	XPO:0102358	abnormal tail morphology (XPO)	semapv:LexicalMatching	obo:mp	obo:xpo
MP:0002111	abnormal tail morphology (MPO)	skos:exactMatch	PLANP:0000498	abnormal morphology of tail (PLANP)	semapv:LexicalMatching	obo:mp	obo:planp
MP:0002114	abnormal axial skeleton morphology (MPO)	skos:exactMatch	HP:0009121	Abnormal axial skeleton morphology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002127	abnormal cardiovascular system morphology (MPO)	skos:exactMatch	ZP:0005049	cardiovascular system morphology, abnormal (ZPO)	semapv:LexicalMatching	obo:mp	obo:zp
MP:0002133	abnormal respiratory system physiology (MPO)	skos:exactMatch	MP:0001943	abnormal respiration (MPO)	semapv:LexicalMatching	obo:mp	obo:mp
MP:0002133	abnormal respiratory system physiology (MPO)	skos:exactMatch	HP:0002795	Abnormal respiratory system physiology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002135	abnormal kidney morphology (MPO)	skos:exactMatch	HP:0000110	Renal dysplasia (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002135	abnormal kidney morphology (MPO)	skos:exactMatch	ZP:0003848	kidney morphology, abnormal (ZPO)	semapv:LexicalMatching	obo:mp	obo:zp
MP:0002135	abnormal kidney morphology (MPO)	skos:exactMatch	XPO:0102198	abnormal kidney morphology (XPO)	semapv:LexicalMatching	obo:mp	obo:xpo
MP:0002136	abnormal kidney physiology (MPO)	skos:exactMatch	HP:0012211	Abnormal renal physiology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002151	abnormal neural tube morphology (MPO)	skos:exactMatch	XPO:0101768	abnormal neural tube morphology (XPO)	semapv:LexicalMatching	obo:mp	obo:xpo
MP:0002152	abnormal brain morphology (MPO)	skos:exactMatch	ZP:0002761	brain structure, abnormal (ZPO)	semapv:LexicalMatching	obo:mp	obo:zp
MP:0002152	abnormal brain morphology (MPO)	skos:exactMatch	XPO:0101801	abnormal brain morphology (XPO)	semapv:LexicalMatching	obo:mp	obo:xpo
MP:0002160	abnormal reproductive system morphology (MPO)	skos:exactMatch	HP:0012243	Abnormal reproductive system morphology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002169	no abnormal phenotype detected (MPO)	skos:exactMatch	DDPHENO:0000142	wild type (DDPHENO)	semapv:LexicalMatching	obo:mp	obo:ddpheno
MP:0002177	abnormal outer ear morphology (MPO)	skos:exactMatch	HP:0000377	Abnormal pinna morphology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002183	gliosis (MPO)	skos:exactMatch	HP:0002171	Gliosis (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002188	small heart (MPO)	skos:exactMatch	HP:0001961	Hypoplastic heart (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002191	abnormal artery morphology (MPO)	skos:exactMatch	XPO:0101708	abnormal artery morphology (XPO)	semapv:LexicalMatching	obo:mp	obo:xpo
MP:0002192	hydrops fetalis (MPO)	skos:exactMatch	HP:0001789	Hydrops fetalis (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002196	absent corpus callosum (MPO)	skos:exactMatch	HP:0001274	Agenesis of corpus callosum (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002208	abnormal germ cell morphology (MPO)	skos:exactMatch	HP:0012862	Abnormal germ cell morphology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002210	abnormal sex determination (MPO)	skos:exactMatch	WBPhenotype:0000822	sex determination variant (WBP)	semapv:LexicalMatching	obo:mp	obo:wbphenotype
MP:0002211	abnormal primary sex determination (MPO)	skos:exactMatch	WBPhenotype:0000691	gonad development variant (WBP)	semapv:LexicalMatching	obo:mp	obo:wbphenotype
MP:0002213	true hermaphroditism (MPO)	skos:exactMatch	HP:0010459	True hermaphroditism (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002216	abnormal seminiferous tubule morphology (MPO)	skos:exactMatch	ZP:0138253	seminiferous tubule morphology, abnormal (ZPO)	semapv:LexicalMatching	obo:mp	obo:zp
MP:0002229	neurodegeneration (MPO)	skos:exactMatch	HP:0002180	Neurodegeneration (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002233	abnormal nose morphology (MPO)	skos:exactMatch	HP:0005105	Abnormal nasal morphology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002235	abnormal external nares morphology (MPO)	skos:exactMatch	XPO:0103115	abnormal nostril morphology (XPO)	semapv:LexicalMatching	obo:mp	obo:xpo
MP:0002238	abnormal nasal mucosa morphology (MPO)	skos:exactMatch	HP:0000433	Abnormal nasal mucosa morphology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002240	abnormal paranasal sinus morphology (MPO)	skos:exactMatch	HP:0000245	Abnormal paranasal sinus morphology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002243	abnormal vomeronasal organ morphology (MPO)	skos:exactMatch	XPO:0102226	abnormal Jacobson's organ morphology (XPO)	semapv:LexicalMatching	obo:mp	obo:xpo
MP:0002249	abnormal larynx morphology (MPO)	skos:exactMatch	XPO:0102436	abnormal larynx morphology (XPO)	semapv:LexicalMatching	obo:mp	obo:xpo
MP:0002249	abnormal larynx morphology (MPO)	skos:exactMatch	HP:0025423	Abnormal larynx morphology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002250	abnormal hypopharynx morphology (MPO)	skos:exactMatch	HP:3000053	Abnormal hypopharynx morphology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002251	abnormal nasopharynx morphology (MPO)	skos:exactMatch	HP:0001739	Abnormal nasopharynx morphology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002252	abnormal oropharynx morphology (MPO)	skos:exactMatch	XPO:0102507	abnormal oropharynx morphology (XPO)	semapv:LexicalMatching	obo:mp	obo:xpo
MP:0002253	abnormal pharyngeal muscle morphology (MPO)	skos:exactMatch	WBPhenotype:0001046	pharyngeal muscle morphology variant (WBP)	semapv:LexicalMatching	obo:mp	obo:wbphenotype
MP:0002258	abnormal cricoid cartilage morphology (MPO)	skos:exactMatch	HP:3000038	Abnormal cricoid cartilage morphology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002263	abnormal laryngeal muscle morphology (MPO)	skos:exactMatch	XPO:0102340	abnormal laryngeal muscle morphology (XPO)	semapv:LexicalMatching	obo:mp	obo:xpo
MP:0002269	muscular atrophy (MPO)	skos:exactMatch	MP:0000749	muscle degeneration (MPO)	semapv:LexicalMatching	obo:mp	obo:mp
MP:0002269	muscular atrophy (MPO)	skos:exactMatch	HP:0003202	Skeletal muscle atrophy (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002272	abnormal nervous system electrophysiology (MPO)	skos:exactMatch	HP:0001311	Abnormal nervous system electrophysiology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002275	abnormal type II pneumocyte morphology (MPO)	skos:exactMatch	HP:0033245	Abnormal alveolar type II pneumocyte morphology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002282	abnormal trachea morphology (MPO)	skos:exactMatch	HP:0002778	Abnormal tracheal morphology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002286	cryptorchism (MPO)	skos:exactMatch	HP:0000028	Cryptorchidism (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002295	abnormal pulmonary circulation (MPO)	skos:exactMatch	HP:0030875	Abnormality of pulmonary circulation (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002296	aspiration (MPO)	skos:exactMatch	HP:0002835	Aspiration (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002306	abnormal functional residual capacity (MPO)	skos:exactMatch	HP:0033749	Abnormal functional residual capacity (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002308	abnormal residual volume (MPO)	skos:exactMatch	HP:0033752	Abnormal residual volume (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002318	hypercapnia (MPO)	skos:exactMatch	HP:0012416	Hypercapnia (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002320	hyperventilation (MPO)	skos:exactMatch	HP:0002883	Hyperventilation (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002321	hypoventilation (MPO)	skos:exactMatch	HP:0002791	Hypoventilation (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002329	abnormal blood gas level (MPO)	skos:exactMatch	HP:0012415	Abnormal blood gas level (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002396	abnormal hematopoietic system morphology/development (MPO)	skos:exactMatch	XPO:0102455	abnormal blood morphology (XPO)	semapv:LexicalMatching	obo:mp	obo:xpo
MP:0002397	abnormal bone marrow morphology (MPO)	skos:exactMatch	XPO:0103116	abnormal bone marrow morphology (XPO)	semapv:LexicalMatching	obo:mp	obo:xpo
MP:0002416	abnormal proerythroblast morphology (MPO)	skos:exactMatch	HP:0025035	Abnormal proerythroblast morphology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002417	abnormal megakaryocyte morphology (MPO)	skos:exactMatch	HP:0012143	Abnormal megakaryocyte morphology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002418	increased susceptibility to viral infection (MPO)	skos:exactMatch	WBPhenotype:0002252	increased susceptibility to viral infection (WBP)	semapv:LexicalMatching	obo:mp	obo:wbphenotype
MP:0002422	abnormal basophil morphology (MPO)	skos:exactMatch	HP:0001912	Abnormal basophil morphology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002424	abnormal reticulocyte morphology (MPO)	skos:exactMatch	HP:0004312	Abnormal reticulocyte morphology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002442	abnormal leukocyte physiology (MPO)	skos:exactMatch	HP:0033796	Abnormal leukocyte physiology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002446	abnormal macrophage morphology (MPO)	skos:exactMatch	XPO:0102848	abnormal macrophage morphology (XPO)	semapv:LexicalMatching	obo:mp	obo:xpo
MP:0002446	abnormal macrophage morphology (MPO)	skos:exactMatch	HP:0004311	Abnormal macrophage morphology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002447	abnormal erythrocyte morphology (MPO)	skos:exactMatch	HP:0001877	Abnormal erythrocyte morphology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002460	decreased immunoglobulin level (MPO)	skos:exactMatch	MP:0001805	decreased IgG level (MPO)	semapv:LexicalMatching	obo:mp	obo:mp
MP:0002460	decreased immunoglobulin level (MPO)	skos:exactMatch	HP:0004313	Decreased circulating antibody level (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002461	increased immunoglobulin level (MPO)	skos:exactMatch	HP:0010702	Increased circulating antibody level (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002490	abnormal immunoglobulin level (MPO)	skos:exactMatch	HP:0010701	Abnormal immunoglobulin level (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002493	increased IgG level (MPO)	skos:exactMatch	HP:0010702	Increased circulating antibody level (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002493	increased IgG level (MPO)	skos:exactMatch	HP:0003237	Increased circulating IgG level (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002496	increased IgD level (MPO)	skos:exactMatch	HP:0410246	Increased circulating IgD level (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002531	abnormal type I hypersensitivity reaction (MPO)	skos:exactMatch	HP:0100845	Anaphylactic shock (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002543	brachyphalangia (MPO)	skos:exactMatch	HP:0009803	Short phalanx of finger (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002544	brachydactyly (MPO)	skos:exactMatch	HP:0001156	Brachydactyly (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002546	mydriasis (MPO)	skos:exactMatch	HP:0011499	Mydriasis (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002546	mydriasis (MPO)	skos:exactMatch	XPO:0130893	increased size of the pupil (XPO)	semapv:LexicalMatching	obo:mp	obo:xpo
MP:0002557	abnormal social/conspecific interaction behavior (MPO)	skos:exactMatch	XPO:0131406	abnormal social behavior (XPO)	semapv:LexicalMatching	obo:mp	obo:xpo
MP:0002566	abnormal sexual interaction (MPO)	skos:exactMatch	FYPO:0000031	abnormal mating (FYPO)	semapv:LexicalMatching	obo:mp	obo:fypo
MP:0002572	abnormal emotion/affect behavior (MPO)	skos:exactMatch	HP:0100851	Abnormal emotion/affect behavior (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002575	increased circulating ketone body level (MPO)	skos:exactMatch	HP:0410175	Hyperketonemia (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002576	abnormal enamel morphology (MPO)	skos:exactMatch	XPO:0103039	abnormal enamel morphology (XPO)	semapv:LexicalMatching	obo:mp	obo:xpo
MP:0002581	abnormal ileum morphology (MPO)	skos:exactMatch	HP:0001549	Abnormal ileum morphology (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002586	abnormal platelet volume (MPO)	skos:exactMatch	HP:0011876	Abnormal platelet volume (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002590	increased mean corpuscular volume (MPO)	skos:exactMatch	HP:0005518	Increased mean corpuscular volume (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002591	decreased mean corpuscular volume (MPO)	skos:exactMatch	HP:0025066	Decreased mean corpuscular volume (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
MP:0002596	abnormal hematocrit (MPO)	skos:exactMatch	HP:0031850	Abnormal hematocrit (HPO)	semapv:LexicalMatching	obo:mp	obo:hp
